h0_avg_loss_group:0,h0_exp_avg_loss_group:0,h0_avg_acc_group:0,h0_processed_data_count_group:0,h0_update_data_count_group:0,h0_update_batch_count_group:0,h0_avg_loss_group:1,h0_exp_avg_loss_group:1,h0_avg_acc_group:1,h0_processed_data_count_group:1,h0_update_data_count_group:1,h0_update_batch_count_group:1,h0_avg_loss_group:2,h0_exp_avg_loss_group:2,h0_avg_acc_group:2,h0_processed_data_count_group:2,h0_update_data_count_group:2,h0_update_batch_count_group:2,h0_avg_loss_group:3,h0_exp_avg_loss_group:3,h0_avg_acc_group:3,h0_processed_data_count_group:3,h0_update_data_count_group:3,h0_update_batch_count_group:3,h0_avg_actual_loss,h0_avg_per_sample_loss,h0_avg_acc,h0_model_norm_sq,h0_reg_loss,h0_worst_group_acc,h0_mean_differences,h0_group_avg_acc,h1_avg_loss_group:0,h1_exp_avg_loss_group:0,h1_avg_acc_group:0,h1_processed_data_count_group:0,h1_update_data_count_group:0,h1_update_batch_count_group:0,h1_avg_loss_group:1,h1_exp_avg_loss_group:1,h1_avg_acc_group:1,h1_processed_data_count_group:1,h1_update_data_count_group:1,h1_update_batch_count_group:1,h1_avg_loss_group:2,h1_exp_avg_loss_group:2,h1_avg_acc_group:2,h1_processed_data_count_group:2,h1_update_data_count_group:2,h1_update_batch_count_group:2,h1_avg_loss_group:3,h1_exp_avg_loss_group:3,h1_avg_acc_group:3,h1_processed_data_count_group:3,h1_update_data_count_group:3,h1_update_batch_count_group:3,h1_avg_actual_loss,h1_avg_per_sample_loss,h1_avg_acc,h1_model_norm_sq,h1_reg_loss,h1_worst_group_acc,h1_mean_differences,h1_group_avg_acc,h0_alt_avg_loss_group:0,h0_alt_exp_avg_loss_group:0,h0_alt_avg_acc_group:0,h0_alt_processed_data_count_group:0,h0_alt_update_data_count_group:0,h0_alt_update_batch_count_group:0,h0_alt_avg_loss_group:1,h0_alt_exp_avg_loss_group:1,h0_alt_avg_acc_group:1,h0_alt_processed_data_count_group:1,h0_alt_update_data_count_group:1,h0_alt_update_batch_count_group:1,h0_alt_avg_loss_group:2,h0_alt_exp_avg_loss_group:2,h0_alt_avg_acc_group:2,h0_alt_processed_data_count_group:2,h0_alt_update_data_count_group:2,h0_alt_update_batch_count_group:2,h0_alt_avg_loss_group:3,h0_alt_exp_avg_loss_group:3,h0_alt_avg_acc_group:3,h0_alt_processed_data_count_group:3,h0_alt_update_data_count_group:3,h0_alt_update_batch_count_group:3,h0_alt_avg_actual_loss,h0_alt_avg_per_sample_loss,h0_alt_avg_acc,h0_alt_model_norm_sq,h0_alt_reg_loss,h0_alt_worst_group_acc,h0_alt_mean_differences,h0_alt_group_avg_acc,h1_alt_avg_loss_group:0,h1_alt_exp_avg_loss_group:0,h1_alt_avg_acc_group:0,h1_alt_processed_data_count_group:0,h1_alt_update_data_count_group:0,h1_alt_update_batch_count_group:0,h1_alt_avg_loss_group:1,h1_alt_exp_avg_loss_group:1,h1_alt_avg_acc_group:1,h1_alt_processed_data_count_group:1,h1_alt_update_data_count_group:1,h1_alt_update_batch_count_group:1,h1_alt_avg_loss_group:2,h1_alt_exp_avg_loss_group:2,h1_alt_avg_acc_group:2,h1_alt_processed_data_count_group:2,h1_alt_update_data_count_group:2,h1_alt_update_batch_count_group:2,h1_alt_avg_loss_group:3,h1_alt_exp_avg_loss_group:3,h1_alt_avg_acc_group:3,h1_alt_processed_data_count_group:3,h1_alt_update_data_count_group:3,h1_alt_update_batch_count_group:3,h1_alt_avg_actual_loss,h1_alt_avg_per_sample_loss,h1_alt_avg_acc,h1_alt_model_norm_sq,h1_alt_reg_loss,h1_alt_worst_group_acc,h1_alt_mean_differences,h1_alt_group_avg_acc,epoch,batch
0.2851494252681732,0.23648042976856232,0.9581994414329529,622.0,622.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1705076694488525,0.6301151514053345,0.1404494196176529,178.0,178.0,49.0,0.48214173316955566,0.4821416139602661,0.7762500643730164,,,0.0,0.5025079573194186,0.27466221526265144,0.25139716267585754,0.20235425233840942,0.9549838900566101,622.0,622.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341214299201965,0.5603765845298767,0.42696619033813477,178.0,178.0,49.0,0.40330323576927185,0.403303325176239,0.8374999165534973,,,0.0,0.5486529767513275,0.3454875200986862,0.2851494252681732,0.23648042976856232,0.9581994414329529,622.0,622.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1705076694488525,0.6301151514053345,0.1404494196176529,178.0,178.0,49.0,0.48214173316955566,0.4821416139602661,0.7762500643730164,,,0.0,0.5025079573194186,0.27466221526265144,0.25139716267585754,0.20235425233840942,0.9549838900566101,622.0,622.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341214299201965,0.5603765845298767,0.42696619033813477,178.0,178.0,49.0,0.40330323576927185,0.403303325176239,0.8374999165534973,,,0.0,0.5486529767513275,0.3454875200986862,0,49
0.24070000648498535,0.2596755623817444,0.9821428060531616,616.0,616.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2305618524551392,0.6680068969726562,0.27173909544944763,184.0,184.0,50.0,0.4683682918548584,0.4683682322502136,0.8187499642372131,,,0.0,0.5363612522681555,0.3134704753756523,0.17923279106616974,0.20502161979675293,0.9837661385536194,616.0,616.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467660069465637,0.5494696497917175,0.6358695030212402,184.0,184.0,50.0,0.28676551580429077,0.286765456199646,0.903749942779541,,,0.0,0.5978613197803497,0.4049089103937149,0.24070000648498535,0.2596755623817444,0.9821428060531616,616.0,616.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2305618524551392,0.6680068969726562,0.27173909544944763,184.0,184.0,50.0,0.4683682918548584,0.4683682322502136,0.8187499642372131,,,0.0,0.5363612522681555,0.3134704753756523,0.17923279106616974,0.20502161979675293,0.9837661385536194,616.0,616.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467660069465637,0.5494696497917175,0.6358695030212402,184.0,184.0,50.0,0.28676551580429077,0.286765456199646,0.903749942779541,,,0.0,0.5978613197803497,0.4049089103937149,0,99
0.2881835401058197,0.2639990448951721,0.9743589758872986,624.0,624.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0418579578399658,0.9337508082389832,0.28977271914482117,176.0,176.0,49.0,0.45399194955825806,0.4539918899536133,0.8237500190734863,,,0.0,0.5354749411344528,0.31603292375802994,0.24214640259742737,0.2641212046146393,0.983974277973175,624.0,624.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695469081401825,0.777568519115448,0.6079544425010681,176.0,176.0,49.0,0.3418773412704468,0.34187740087509155,0.901249885559082,,,0.0,0.5933128794034322,0.3979821801185608,0.2881835401058197,0.2639990448951721,0.9743589758872986,624.0,624.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0418579578399658,0.9337508082389832,0.28977271914482117,176.0,176.0,49.0,0.45399194955825806,0.4539918899536133,0.8237500190734863,,,0.0,0.5354749411344528,0.31603292375802994,0.24214640259742737,0.2641212046146393,0.983974277973175,624.0,624.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695469081401825,0.777568519115448,0.6079544425010681,176.0,176.0,49.0,0.3418773412704468,0.34187740087509155,0.901249885559082,,,0.0,0.5933128794034322,0.3979821801185608,0,149
0.3021520972251892,0.2703237235546112,0.9669967293739319,606.0,606.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114374876022339,0.5578469634056091,0.46391761302948,194.0,194.0,49.0,0.4256538450717926,0.4256538152694702,0.8450000286102295,,,0.0,0.5608179668585459,0.35772858560085297,0.2714616060256958,0.24256333708763123,0.9603959918022156,606.0,606.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569764018058777,0.3597719967365265,0.6597937941551208,194.0,194.0,49.0,0.36494898796081543,0.36494892835617065,0.8874999284744263,,,0.0,0.5901636282602946,0.4050474464893341,0.3021520972251892,0.2703237235546112,0.9669967293739319,606.0,606.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114374876022339,0.5578469634056091,0.46391761302948,194.0,194.0,49.0,0.4256538450717926,0.4256538152694702,0.8450000286102295,,,0.0,0.5608179668585459,0.35772858560085297,0.2714616060256958,0.24256333708763123,0.9603959918022156,606.0,606.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569764018058777,0.3597719967365265,0.6597937941551208,194.0,194.0,49.0,0.36494898796081543,0.36494892835617065,0.8874999284744263,,,0.0,0.5901636282602946,0.4050474464893341,0,199
0.2551034688949585,0.24686384201049805,0.9822007417678833,618.0,618.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804961562156677,0.7820513844490051,0.5714284777641296,182.0,182.0,48.0,0.3518804609775543,0.3518803119659424,0.8887500762939453,,,0.0,0.5863384505112966,0.38840730488300323,0.2265828251838684,0.18548168241977692,0.9676374793052673,618.0,618.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491119921207428,0.41421937942504883,0.8076923489570618,182.0,182.0,48.0,0.28676506876945496,0.2867650091648102,0.9312499761581421,,,0.0,0.6184341311454773,0.4438324570655823,0.2551034688949585,0.24686384201049805,0.9822007417678833,618.0,618.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804961562156677,0.7820513844490051,0.5714284777641296,182.0,182.0,48.0,0.3518804609775543,0.3518803119659424,0.8887500762939453,,,0.0,0.5863384505112966,0.38840730488300323,0.2265828251838684,0.18548168241977692,0.9676374793052673,618.0,618.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491119921207428,0.41421937942504883,0.8076923489570618,182.0,182.0,48.0,0.28676506876945496,0.2867650091648102,0.9312499761581421,,,0.0,0.6184341311454773,0.4438324570655823,0,249
0.2399420291185379,0.19516384601593018,0.9617272019386292,1019.0,1019.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681889533996582,0.4879668951034546,0.5982143878936768,336.0,336.0,83.0,0.3498668968677521,0.34953194856643677,0.871586799621582,,,0.0,0.580565998951594,0.3899853974580765,0.23433063924312592,0.17654694616794586,0.9509323239326477,1019.0,1019.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473795413970947,0.4711647033691406,0.5833331942558289,336.0,336.0,83.0,0.3615339994430542,0.3615516424179077,0.859778642654419,,,0.0,0.572688361008962,0.38356637954711914,0.2399420291185379,0.19516384601593018,0.9617272019386292,1019.0,1019.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681889533996582,0.4879668951034546,0.5982143878936768,336.0,336.0,83.0,0.3498668968677521,0.34953194856643677,0.871586799621582,,,0.0,0.580565998951594,0.3899853974580765,0.23433063924312592,0.17654694616794586,0.9509323239326477,1019.0,1019.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473795413970947,0.4711647033691406,0.5833331942558289,336.0,336.0,83.0,0.3615339994430542,0.3615516424179077,0.859778642654419,,,0.0,0.572688361008962,0.38356637954711914,1,49
0.2566208243370056,0.10149303078651428,0.9474524259567261,628.0,628.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7561944127082825,1.0802186727523804,0.5813955068588257,172.0,172.0,48.0,0.36402904987335205,0.3640291690826416,0.8687502145767212,,,0.0,0.5706254641215006,0.38221198320388794,0.24864588677883148,0.05773015320301056,0.939490556716919,628.0,628.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765508651733398,0.8293507695198059,0.6918603777885437,172.0,172.0,48.0,0.3406454920768738,0.3406454920768738,0.8862501382827759,,,0.0,0.5850553413232168,0.40783773362636566,0.2566208243370056,0.10149303078651428,0.9474524259567261,628.0,628.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7561944127082825,1.0802186727523804,0.5813955068588257,172.0,172.0,48.0,0.36402904987335205,0.3640291690826416,0.8687502145767212,,,0.0,0.5706254641215006,0.38221198320388794,0.24864588677883148,0.05773015320301056,0.939490556716919,628.0,628.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765508651733398,0.8293507695198059,0.6918603777885437,172.0,172.0,48.0,0.3406454920768738,0.3406454920768738,0.8862501382827759,,,0.0,0.5850553413232168,0.40783773362636566,1,99
0.2700057923793793,0.25717785954475403,0.9014779925346375,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256650686264038,0.5036837458610535,0.6544502973556519,191.0,191.0,48.0,0.3549193739891052,0.35491943359375,0.8425001502037048,,,0.0,0.559814045826594,0.3889820724725723,0.2676398754119873,0.2792513370513916,0.9211822152137756,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363670825958252,0.39318108558654785,0.6753926277160645,191.0,191.0,48.0,0.3556734025478363,0.35567349195480347,0.8624999523162842,,,0.0,0.5731565455595652,0.39914371073246,0.2700057923793793,0.25717785954475403,0.9014779925346375,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256650686264038,0.5036837458610535,0.6544502973556519,191.0,191.0,48.0,0.3549193739891052,0.35491943359375,0.8425001502037048,,,0.0,0.559814045826594,0.3889820724725723,0.2676398754119873,0.2792513370513916,0.9211822152137756,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363670825958252,0.39318108558654785,0.6753926277160645,191.0,191.0,48.0,0.3556734025478363,0.35567349195480347,0.8624999523162842,,,0.0,0.5731565455595652,0.39914371073246,1,149
0.24780333042144775,0.0776033028960228,0.9541735053062439,611.0,611.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8745376467704773,1.2207677364349365,0.4285713732242584,189.0,189.0,50.0,0.3958694636821747,0.39586931467056274,0.8300000429153442,,,0.0,0.548515314857165,0.3456862196326256,0.2262522280216217,0.10399409383535385,0.9721769094467163,611.0,611.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551062107086182,1.0450993776321411,0.5079362988471985,189.0,189.0,50.0,0.3511940538883209,0.35119396448135376,0.8625000715255737,,,0.0,0.5707445045312246,0.3700283020734787,0.24780333042144775,0.0776033028960228,0.9541735053062439,611.0,611.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8745376467704773,1.2207677364349365,0.4285713732242584,189.0,189.0,50.0,0.3958694636821747,0.39586931467056274,0.8300000429153442,,,0.0,0.548515314857165,0.3456862196326256,0.2262522280216217,0.10399409383535385,0.9721769094467163,611.0,611.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551062107086182,1.0450993776321411,0.5079362988471985,189.0,189.0,50.0,0.3511940538883209,0.35119396448135376,0.8625000715255737,,,0.0,0.5707445045312246,0.3700283020734787,1,199
0.2932948172092438,0.25381797552108765,0.9031199216842651,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6302337050437927,0.5739198923110962,0.6910994648933411,191.0,191.0,49.0,0.3737390339374542,0.37373897433280945,0.8525000810623169,,,0.0,0.5667432049910227,0.39855484664440155,0.2812252342700958,0.23180605471134186,0.9441708922386169,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242896318435669,0.2881200313568115,0.6858637928962708,191.0,191.0,49.0,0.36313191056251526,0.36313188076019287,0.8825001120567322,,,0.0,0.5863960782686869,0.4075086712837219,0.2932948172092438,0.25381797552108765,0.9031199216842651,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6302337050437927,0.5739198923110962,0.6910994648933411,191.0,191.0,49.0,0.3737390339374542,0.37373897433280945,0.8525000810623169,,,0.0,0.5667432049910227,0.39855484664440155,0.2812252342700958,0.23180605471134186,0.9441708922386169,609.0,609.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242896318435669,0.2881200313568115,0.6858637928962708,191.0,191.0,49.0,0.36313191056251526,0.36313188076019287,0.8825001120567322,,,0.0,0.5863960782686869,0.4075086712837219,1,249
